LATITUDE,LONGITUDE,FIRE_SIZE,NWCG_GENERAL_CAUSE,NWCG_CAUSE_CLASSIFICATION,FIRE_YEAR,DISCOVERY_DOY,cause_binary,fire_size_log,t_param,s_param,dist_to_lake_km,cluster_basin_opt,cluster_basin_std,cluster_basin_eq,cluster_near_std,cluster_near_eq,cluster_near_opt
39.25,-120.05694444,0.1,Equipment and vehicle use,Human,1994,208,1,0.09531017980432487,0.32135590091772165,0.3251720076056849,1.1697483691636732,1,1,1,1.0,1.0,1.0
39.17611111,-120.135,0.1,Misuse of fire by a minor,Human,2006,276,1,0.09531017980432487,0.22523184827191997,0.2142579377151594,0.2112240653710698,2,2,2,2.0,2.0,2.0
38.9522222,-120.105278,0.1,Recreation and ceremony,Human,2010,3,1,0.09531017980432487,0.9314087394434624,0.936922508396752,0.07293023949629751,3,3,3,3.0,3.0,3.0
39.0469444,-119.905,1.6,Natural,Natural,2010,207,0,0.9555114450274363,0.7279625693663355,0.6713828244872316,3.591764725434521,0,0,0,0.0,0.0,0.0
38.9172222,-119.955556,0.1,Recreation and ceremony,Human,2010,204,1,0.09531017980432487,0.8599833172391242,0.7961240450393829,3.437058321831243,0,0,0,0.0,0.0,0.0
38.9625,-119.9125,0.2,Power generation/transmission/distribution,Human,2010,200,1,0.18232155679395465,0.8464638114177179,0.7742763802864444,3.237909835184705,0,0,0,0.0,0.0,0.0
38.9802778,-119.946667,0.1,Smoking,Human,2010,181,1,0.09531017980432487,0.8385880984091293,0.7625519755441595,0.5672753317266684,0,0,0,0.0,0.0,0.0
39.2494444,-120.006667,0.1,Recreation and ceremony,Human,2010,177,1,0.09531017980432487,0.40946490884312436,0.40338052098547666,0.9528542466757302,1,1,1,1.0,1.0,1.0
38.9377778,-120.035556,0.1,Smoking,Human,2010,162,1,0.09531017980432487,0.8700666481494318,0.8540658098194066,0.07230411696894845,3,3,3,3.0,3.0,3.0
38.8841667,-120.026389,0.1,Equipment and vehicle use,Human,2010,209,1,0.09531017980432487,0.8669958426835485,0.8484839923049473,5.769333826986499,3,3,3,,,
39.015,-120.202778,0.25,Natural,Natural,2010,219,0,0.22314355131420976,0.11377561707150616,0.11325406724892181,8.181216250310992,2,2,2,,,
38.9486111,-120.103333,0.2,Recreation and ceremony,Human,2010,228,1,0.18232155679395465,0.9248750066447222,0.9334906501850707,0.07489745554522417,3,3,3,3.0,3.0,3.0
38.8938889,-120.119444,0.1,Natural,Natural,2010,224,0,0.09531017980432487,0.9268159517976707,0.934494651302792,6.288304778655452,3,3,3,,,
38.9311111,-120.067778,0.1,Arson/incendiarism,Human,2010,224,1,0.09531017980432487,0.8831042465286009,0.8814302487981341,1.2819590859001972,3,3,3,3.0,3.0,3.0
39.2480556,-120.013889,0.1,Recreation and ceremony,Human,2010,219,1,0.09531017980432487,0.34961110582989835,0.355453991256069,1.579750446938274,1,1,1,1.0,1.0,1.0
39.2602778,-120.074444,0.2,Recreation and ceremony,Human,2010,164,1,0.18232155679395465,0.31343322105203725,0.31436150722160167,2.751792828895314,1,1,1,1.0,1.0,1.0
39.2572222,-120.012222,0.1,Recreation and ceremony,Human,2010,219,1,0.09531017980432487,0.4106962024924598,0.4046080278271415,1.8446206034607742,1,1,1,1.0,1.0,1.0
39.2494444,-120.006667,0.1,Debris and open burning,Human,2010,198,1,0.09531017980432487,0.40946490884312436,0.40338052098547666,0.9528542466757302,1,1,1,1.0,1.0,1.0
39.2522222,-120.074444,0.1,Recreation and ceremony,Human,2010,172,1,0.09531017980432487,0.31315333828920094,0.31415583758618926,1.888019519845503,1,1,1,1.0,1.0,1.0
39.2522222,-120.074444,0.1,Recreation and ceremony,Human,2010,171,1,0.09531017980432487,0.31315333828920094,0.31415583758618926,1.888019519845503,1,1,1,1.0,1.0,1.0
38.8588889,-120.011111,0.1,Smoking,Human,2010,230,1,0.09531017980432487,0.8658390645969167,0.8439938130024789,8.724422172976354,3,3,3,,,
39.2558333,-120.054444,0.1,Recreation and ceremony,Human,2010,239,1,0.09531017980432487,0.32205186043210193,0.3263557370314276,1.799356639624585,1,1,1,1.0,1.0,1.0
38.8597222,-120.033333,0.1,Debris and open burning,Human,2010,194,1,0.09531017980432487,0.8672604218630664,0.8489245519006386,8.482452356725256,3,3,3,,,
39.1069444,-120.158056,0.1,Debris and open burning,Human,2010,205,1,0.09531017980432487,0.14085084904063258,0.14119300174795613,0.04842820430517195,2,2,2,2.0,2.0,2.0
39.2494444,-120.006667,0.1,Recreation and ceremony,Human,2010,178,1,0.09531017980432487,0.40946490884312436,0.40338052098547666,0.9528542466757302,1,1,1,1.0,1.0,1.0
39.0402778,-119.917222,0.25,Natural,Natural,2010,206,0,0.22314355131420976,0.7345756254831212,0.6761439681312363,2.7300527362170914,0,0,0,0.0,0.0,0.0
39.2486111,-120.047778,0.2,Smoking,Human,2010,242,1,0.18232155679395465,0.3314883320893769,0.33237787103291266,1.0696771133489587,1,1,1,1.0,1.0,1.0
38.8597222,-120.011111,0.1,Smoking,Human,2010,238,1,0.09531017980432487,0.8658235309611395,0.8438954373161395,8.633492637371381,3,3,3,,,
38.9338889,-120.111667,0.1,Recreation and ceremony,Human,2010,220,1,0.09531017980432487,0.927057147649493,0.934549148425771,1.8224498071516069,3,3,3,3.0,3.0,3.0
39.1508333,-119.927222,0.25,Arson/incendiarism,Human,2010,232,1,0.22314355131420976,0.5608991957378441,0.5516676402007787,0.46697650453777373,1,1,1,1.0,1.0,1.0
39.2144444,-120.092778,0.1,Smoking,Human,2010,217,1,0.09531017980432487,0.284789372549212,0.28129913358084657,0.45977755299754947,1,1,1,2.0,2.0,2.0
39.0672222,-120.133611,0.1,Power generation/transmission/distribution,Human,2010,231,1,0.09531017980432487,0.10010273143057953,0.09269327208705004,0.21429558524394474,2,2,2,2.0,2.0,2.0
39.2494444,-120.006944,0.01,Recreation and ceremony,Human,2010,195,1,0.009950330853168083,0.40940237933447343,0.40331062728973377,0.9742700080855449,1,1,1,1.0,1.0,1.0
39.2463889,-120.005833,0.1,Recreation and ceremony,Human,2010,268,1,0.09531017980432487,0.40833779705600215,0.4021081282530014,0.7390285961352943,1,1,1,1.0,1.0,1.0
38.9330556,-119.943333,0.1,Natural,Natural,2010,275,0,0.09531017980432487,0.8537683822998768,0.7865307712521921,2.425837074352963,0,0,0,0.0,0.0,0.0
38.855,-119.935,0.1,Natural,Natural,2010,279,0,0.09531017980432487,0.860057812207834,0.7961828682842065,10.568032936075815,0,0,0,,,
38.8608333,-120.029444,0.1,Arson/incendiarism,Human,2010,288,1,0.09531017980432487,0.8671535376413556,0.8487639335602627,8.352944318580844,3,3,3,,,
38.9494444,-119.933611,0.4,Recreation and ceremony,Human,2010,256,1,0.33647223662121295,0.8494741804895743,0.7785942547090248,1.8601714922407795,0,0,0,0.0,0.0,0.0
39.1469444,-120.176667,0.1,Arson/incendiarism,Human,2010,166,1,0.09531017980432487,0.18513430841548886,0.17511453451936274,2.191189996249059,2,2,2,2.0,2.0,2.0
38.8713889,-120.005278,0.1,Recreation and ceremony,Human,2010,310,1,0.09531017980432487,0.8650807679053026,0.837776333680131,7.466508031643857,3,3,3,,,
39.17305556,-120.15388889,0.1,Recreation and ceremony,Human,2011,164,1,0.09531017980432487,0.2147319538361751,0.20375558820500822,1.135834649101271,2,2,2,2.0,2.0,2.0
39.2525,-120.07444444,0.1,Recreation and ceremony,Human,2011,190,1,0.09531017980432487,0.31316627779934675,0.3141650563325192,1.9173959670320095,1,1,1,1.0,1.0,1.0
38.92944444,-120.05444444,0.1,Recreation and ceremony,Human,2011,194,1,0.09531017980432487,0.8785343233811942,0.8737330796674988,1.1899906934494775,3,3,3,3.0,3.0,3.0
38.91694444,-119.95555556,0.1,Recreation and ceremony,Human,2011,194,1,0.09531017980432487,0.8599887445251836,0.7961279710065303,3.4664770814271835,0,0,0,0.0,0.0,0.0
39.2525,-120.07444444,0.1,Recreation and ceremony,Human,2011,195,1,0.09531017980432487,0.31316627779934675,0.3141650563325192,1.9173959670320095,1,1,1,1.0,1.0,1.0
39.25722222,-120.01222222,0.1,Recreation and ceremony,Human,2011,205,1,0.09531017980432487,0.4106961710798248,0.4046080016010349,1.8446366504918026,1,1,1,1.0,1.0,1.0
39.25722222,-120.01222222,0.1,Recreation and ceremony,Human,2011,212,1,0.09531017980432487,0.4106961710798248,0.4046080016010349,1.8446366504918026,1,1,1,1.0,1.0,1.0
39.22472222,-120.10638889,0.1,Recreation and ceremony,Human,2011,218,1,0.09531017980432487,0.28634954806962537,0.28700458759183994,1.8137371178045918,1,2,1,2.0,2.0,2.0
38.87222222,-120.06305556,0.1,Equipment and vehicle use,Human,2011,220,1,0.09531017980432487,0.879062701184998,0.8740052069158564,7.5658963438969415,3,3,3,,,
39.07166667,-120.145,0.1,Recreation and ceremony,Human,2011,222,1,0.09531017980432487,0.10493778865356508,0.102992429164654,0.3789479747982386,2,2,2,2.0,2.0,2.0
39.06277778,-120.12388889,0.1,Smoking,Human,2011,230,1,0.09531017980432487,0.09333691885780586,0.0827654441573148,0.369666149236164,2,2,2,2.0,2.0,2.0
39.18055556,-120.14388889,0.1,Recreation and ceremony,Human,2011,254,1,0.09531017980432487,0.22026219616714815,0.20811971478731536,1.1649573744367514,2,2,2,2.0,2.0,2.0
39.23638889,-120.00916667,1.0,Natural,Natural,2011,255,0,0.6931471805599453,0.3922453567793709,0.3923607976029407,0.7684498687620034,1,1,1,1.0,1.0,1.0
38.87138889,-119.98472222,0.1,Natural,Natural,2011,258,0,0.09531017980432487,0.8636428752167306,0.8211278270367035,7.845582487773274,0,0,0,,,
39.17722222,-120.19277778,0.1,Debris and open burning,Human,2011,316,1,0.09531017980432487,0.2145066684895057,0.2037289780610719,4.450320831129504,2,2,2,2.0,2.0,2.0
39.1375,-120.15416667,4.0,Debris and open burning,Human,2011,322,1,1.6094379124341003,0.18217755123624801,0.173291393533934,0.15556409204310148,2,2,2,2.0,2.0,2.0
38.87472222,-119.89083333,0.1,Recreation and ceremony,Human,2011,247,1,0.09531017980432487,0.8533167760742865,0.7855170569095721,10.365321458187102,0,0,0,,,
38.91361111,-120.13944444,0.1,Recreation and ceremony,Human,2011,266,1,0.09531017980432487,0.9274627280092053,0.9346312869822551,4.992935858267854,3,3,3,3.0,3.0,3.0
38.928214,-119.969102,0.01,Misuse of fire by a minor,Human,2011,273,1,0.009950330853168083,0.8615498570039412,0.8005195524450265,1.9636158895465163,0,0,0,0.0,0.0,0.0
38.9567,-119.9264,3.0,Debris and open burning,Human,2011,118,1,1.3862943611198906,0.847637472534122,0.7760386594313485,2.1295692888037734,0,0,0,0.0,0.0,0.0
39.23166667,-119.89805556,1.0,Natural,Natural,2012,221,0,0.6931471805599453,0.46362149525212154,0.4753084978285889,2.8964457412275,1,1,1,1.0,1.0,1.0
39.25444444,-119.94888889,0.1,Recreation and ceremony,Human,2012,216,1,0.09531017980432487,0.44334601928833994,0.4434414774562023,1.5009391776541445,1,1,1,1.0,1.0,1.0
39.27083333,-119.93527778,0.1,Recreation and ceremony,Human,2012,209,1,0.09531017980432487,0.4445172766271626,0.44769070173759085,3.658126153585124,1,1,1,1.0,1.0,1.0
38.98,-119.9475,0.1,Recreation and ceremony,Human,2012,167,1,0.09531017980432487,0.83856207379755,0.7624942494555393,0.48761506497608836,0,0,0,0.0,0.0,0.0
39.24972222,-120.04027778,0.1,Arson/incendiarism,Human,2012,166,1,0.09531017980432487,0.33991878798538316,0.33950105723740787,1.2793105122122226,1,1,1,1.0,1.0,1.0
38.85166667,-119.95361111,0.1,Natural,Natural,2012,218,0,0.09531017980432487,0.8613952026978895,0.7997024102603929,10.573633257315898,0,0,0,,,
38.95027778,-120.10583333,0.1,Power generation/transmission/distribution,Human,2012,15,1,0.09531017980432487,0.9299726714803866,0.9357267267104549,0.05952947039149759,3,3,3,3.0,3.0,3.0
39.24638889,-120.00638889,0.1,Recreation and ceremony,Human,2012,246,1,0.09531017980432487,0.40822794625567504,0.40198832498202763,0.7838398580495376,1,1,1,1.0,1.0,1.0
39.10694444,-120.22361111,0.2,Natural,Natural,2012,218,0,0.18232155679395465,0.12112896284138774,0.13103472173918784,5.275411891254555,2,2,2,,,
38.91222222,-119.96083333,0.1,Debris and open burning,Human,2012,146,1,0.09531017980432487,0.8606892436339505,0.797167069414292,3.8609188668736096,0,0,0,0.0,0.0,0.0
38.85333333,-120.10527778,0.1,Recreation and ceremony,Human,2012,246,1,0.09531017980432487,0.9258798380150174,0.9341684617737411,10.65158022060435,3,3,3,,,
38.9125,-119.99222222,0.1,Equipment and vehicle use,Human,2012,238,1,0.09531017980432487,0.8636717561772231,0.8214825845452821,3.2329202879174623,0,0,0,0.0,0.0,0.0
39.03166667,-120.17083333,0.25,Natural,Natural,2012,226,0,0.22314355131420976,0.10860875908289519,0.10890830624450472,5.182994400378425,2,2,2,,,
39.25111111,-120.05722222,0.1,Smoking,Human,2012,219,1,0.09531017980432487,0.32132556727164957,0.32512018890191396,1.295313572039572,1,1,1,1.0,1.0,1.0
38.92666667,-120.08027778,0.1,Power generation/transmission/distribution,Human,2012,213,1,0.09531017980432487,0.886381335761272,0.8879512120529328,2.1569959098725855,3,3,3,3.0,3.0,3.0
39.14972222,-120.18166667,0.1,Recreation and ceremony,Human,2012,8,1,0.09531017980432487,0.1852538015099937,0.17517176350625893,2.707678707454015,2,2,2,2.0,2.0,2.0
39.18361111,-120.10805556,0.1,Recreation and ceremony,Human,2012,121,1,0.09531017980432487,0.24603195133317707,0.23846490792626107,0.03030712993490984,2,2,2,2.0,2.0,2.0
39.10277778,-120.20472222,0.1,Recreation and ceremony,Human,2012,155,1,0.09531017980432487,0.12107383072328162,0.13098649047840172,3.5780918123451664,2,2,2,2.0,2.0,2.0
39.11055556,-120.16555556,0.1,Recreation and ceremony,Human,2012,175,1,0.09531017980432487,0.14524803161587893,0.14365101723834417,0.6178203865906262,2,2,2,2.0,2.0,2.0
39.01361111,-119.94972222,0.1,Arson/incendiarism,Human,2012,195,1,0.09531017980432487,0.7891121284652601,0.7165404297438025,0.04903205524795043,0,0,0,0.0,0.0,0.0
39.24444444,-120.01888889,0.1,Recreation and ceremony,Human,2012,167,1,0.09531017980432487,0.3490187824605808,0.3542717380719453,1.03863567555656,1,1,1,1.0,1.0,1.0
38.85777778,-120.0425,0.1,Debris and open burning,Human,2012,196,1,0.09531017980432487,0.8674415342826723,0.8491504642900173,8.762994589128374,3,3,3,,,
39.18388889,-120.11888889,0.1,Power generation/transmission/distribution,Human,2012,271,1,0.09531017980432487,0.23593489223668823,0.22840996591032905,0.2543741362784287,2,2,2,2.0,2.0,2.0
39.14638889,-120.22194444,0.1,Debris and open burning,Human,2012,261,1,0.09531017980432487,0.16535455812103436,0.15880723432810093,5.734988963979876,2,2,2,,,
38.92416667,-120.07027778,0.1,Recreation and ceremony,Human,2012,133,1,0.09531017980432487,0.8832313541191956,0.8817468453824144,2.0865420750140946,3,3,3,3.0,3.0,3.0
38.93194444,-120.06861111,0.1,Recreation and ceremony,Human,2012,269,1,0.09531017980432487,0.8834286491267394,0.8822321060523763,1.2199856994746217,3,3,3,3.0,3.0,3.0
38.98722222,-119.95222222,0.1,Smoking,Human,2012,220,1,0.09531017980432487,0.8281983640432166,0.748829572461871,0.20432358790832036,0,0,0,0.0,0.0,0.0
38.925,-120.02444444,0.5,Smoking,Human,2012,239,1,0.4054651081081644,0.8662015553021967,0.8459645475076141,1.2828228921807903,3,3,3,3.0,3.0,3.0
38.98083333,-119.9425,2.6,Arson/incendiarism,Human,2012,265,1,1.2809338454620642,0.8389651860952544,0.7633621715499155,0.9339156386794051,0,0,0,0.0,0.0,0.0
39.24694444,-120.05833333,0.1,Recreation and ceremony,Human,2012,119,1,0.09531017980432487,0.32086415102502225,0.3243341666807657,0.8587469660354894,1,1,1,1.0,1.0,1.0
39.06055556,-119.94361111,0.1,Recreation and ceremony,Human,2012,246,1,0.09531017980432487,0.7209745803116174,0.6666021423701453,0.02631159652991054,0,0,0,0.0,0.0,0.0
39.18694444,-119.92777778,0.1,Smoking,Human,2012,209,1,0.09531017980432487,0.5179131183622548,0.5122889020312196,0.034907112482536876,1,1,1,1.0,1.0,1.0
39.19305556,-119.9361111,0.1,Natural,Natural,2012,194,0,0.09531017980432487,0.5073160212603767,0.49948483868668836,0.4804016555160615,1,1,1,1.0,1.0,1.0
38.921185,-119.992566,0.01,Recreation and ceremony,Human,2012,65,1,0.009950330853168083,0.8635954573023843,0.8205449990819935,2.2816263154181073,0,0,0,0.0,0.0,0.0
39.15222222,-120.23333333,0.1,Natural,Natural,2013,184,0,0.09531017980432487,0.1654454566205087,0.15888541262704356,6.900217977940918,2,2,2,,,
38.85222222,-120.00083333,0.1,Natural,Natural,2013,233,0,0.09531017980432487,0.8649835355524279,0.8367984347666203,9.634608347237679,3,3,3,,,
39.225,-120.14,0.1,Recreation and ceremony,Human,2013,279,1,0.09531017980432487,0.22935046794226321,0.22105771901080107,5.0526697742342215,2,2,2,,,
39.09027778,-120.21611111,0.2,Natural,Natural,2013,206,0,0.18232155679395465,0.12052368211572091,0.13039591292854927,4.599056963553052,2,2,2,2.0,2.0,2.0
38.98416667,-119.94666667,0.1,Recreation and ceremony,Human,2013,200,1,0.09531017980432487,0.8270431564845404,0.7482885541440002,0.7559972155651887,0,0,0,0.0,0.0,0.0
39.22472222,-120.10333333,0.25,Smoking,Human,2013,299,1,0.22314355131420976,0.2864799577541447,0.2874557666717881,1.5518836589598133,1,2,1,2.0,2.0,2.0
39.23833333,-120.015,0.1,Recreation and ceremony,Human,2013,141,1,0.09531017980432487,0.3504535446927406,0.3571895731477334,0.6186842509500459,1,1,1,1.0,1.0,1.0
39.26888889,-120.00527778,0.1,Recreation and ceremony,Human,2013,188,1,0.09531017980432487,0.416187755174816,0.4077938814562855,2.4611091321933056,1,1,1,1.0,1.0,1.0
38.99666667,-120.14527778,0.8,Natural,Natural,2013,233,0,0.5877866649021191,0.010134508178881311,0.01684710893194498,3.1215206193595337,2,2,2,3.0,3.0,3.0
39.28055556,-120.03111111,0.1,Recreation and ceremony,Human,2013,178,1,0.09531017980432487,0.3401604195004217,0.33954789998397955,4.752181144498838,1,1,1,1.0,1.0,1.0
38.93361111,-119.90805556,0.1,Smoking,Human,2013,168,1,0.09531017980432487,0.8496607165751874,0.7788641757182335,4.685146074215549,0,0,0,0.0,0.0,0.0
39.16527778,-120.14083333,0.2,Misuse of fire by a minor,Human,2013,286,1,0.18232155679395465,0.20885150887567905,0.20081018755278224,0.0077622603317557244,2,2,2,2.0,2.0,2.0
38.93944444,-120.11861111,0.5,Recreation and ceremony,Human,2013,46,1,0.4054651081081644,0.9277085973231916,0.9346825383703595,1.6412005051567493,3,3,3,3.0,3.0,3.0
38.85666667,-119.95388889,0.1,Natural,Natural,2013,204,0,0.09531017980432487,0.8613127482505973,0.7993089026811808,10.024840565500673,0,0,0,,,
39.25805556,-120.0525,0.1,Equipment and vehicle use,Human,2013,206,1,0.09531017980432487,0.32249315778168564,0.3270884003305386,2.047870134415984,1,1,1,1.0,1.0,1.0
38.90222222,-120.00333333,0.1,Arson/incendiarism,Human,2013,288,1,0.09531017980432487,0.8645409228731964,0.8319738331594025,4.145274673482286,3,3,3,3.0,3.0,3.0
39.21888889,-120.14,0.1,Recreation and ceremony,Human,2013,181,1,0.09531017980432487,0.22930402218405432,0.2210433712779619,4.391982682791355,2,2,2,2.0,2.0,2.0
38.86583333,-119.95083333,0.1,Natural,Natural,2013,204,0,0.09531017980432487,0.8607134089765274,0.7972254576289929,9.082406918421825,0,0,0,,,
39.22527778,-120.13972222,0.1,Recreation and ceremony,Human,2013,278,1,0.09531017980432487,0.22935885698169237,0.22106025192153214,5.077790365463666,2,2,2,,,
38.90833333,-120.0675,0.1,Recreation and ceremony,Human,2013,187,1,0.09531017980432487,0.8811444804832607,0.8768131105690594,3.6851897557614732,3,3,3,3.0,3.0,3.0
39.24944444,-120.00722222,0.1,Recreation and ceremony,Human,2013,195,1,0.09531017980432487,0.40934058661694084,0.4032412254109411,0.9958303820397234,1,1,1,1.0,1.0,1.0
39.14833333,-119.92694444,0.25,Equipment and vehicle use,Human,2013,318,1,0.22314355131420976,0.5622931633559652,0.5525100814064438,0.4844796078404202,1,1,1,1.0,1.0,1.0
38.88388889,-119.945,0.1,Natural,Natural,2013,204,0,0.09531017980432487,0.8600531013147488,0.7961791805059748,7.245541292575171,0,0,0,,,
39.02361111,-120.17583333,0.1,Natural,Natural,2013,207,0,0.09531017980432487,0.05094935939701503,0.046875558755480176,4.972819488056732,2,2,2,2.0,2.0,2.0
38.91777778,-119.91777778,0.25,Natural,Natural,2013,233,0,0.22314355131420976,0.8525487723136234,0.7838917945607836,5.161534280797013,0,0,0,,,
39.26611111,-120.03083333,0.1,Equipment and vehicle use,Human,2013,328,1,0.09531017980432487,0.3402206514238903,0.3395569044118572,3.1812677838167778,1,1,1,1.0,1.0,1.0
38.85611111,-119.98277778,0.1,Recreation and ceremony,Human,2013,318,1,0.09531017980432487,0.8636876283139479,0.8216783821531757,9.544067200970119,0,0,0,,,
39.27722222,-120.05,0.1,Recreation and ceremony,Human,2013,220,1,0.09531017980432487,0.3227530465925349,0.327507307401133,4.184300746631447,1,1,1,1.0,1.0,1.0
38.90444444,-120.04777778,0.1,Recreation and ceremony,Human,2013,225,1,0.09531017980432487,0.8710155437325123,0.8588011122582633,3.95058021209552,3,3,3,3.0,3.0,3.0
39.07944444,-120.20805556,0.25,Natural,Natural,2013,233,0,0.22314355131420976,0.11960426371409617,0.128747374946375,4.262922508144565,2,2,2,2.0,2.0,2.0
38.96861111,-119.90638889,0.1,Recreation and ceremony,Human,2013,187,1,0.09531017980432487,0.845364811992981,0.7724764274923366,3.775646498304881,0,0,0,0.0,0.0,0.0
39.23972222,-120.05555556,0.25,Equipment and vehicle use,Human,2013,129,1,0.22314355131420976,0.3213623262500155,0.3251829884191414,0.022460486889226406,1,1,1,1.0,1.0,1.0
38.88472222,-119.94027778,0.4,Natural,Natural,2013,182,0,0.33647223662121295,0.8599289338229797,0.7960872573112733,7.279581846504525,0,0,0,,,
38.99388889,-119.89083333,0.1,Recreation and ceremony,Human,2013,188,1,0.09531017980432487,0.7935932732454622,0.7214329835245503,5.2600436761360205,0,0,0,,,
39.04916667,-120.12305556,0.1,Power generation/transmission/distribution,Human,2013,117,1,0.09531017980432487,0.06536059553950424,0.054009952705382426,0.7218630715034149,2,2,2,2.0,2.0,2.0
39.2525,-120.07444444,0.1,Recreation and ceremony,Human,2013,231,1,0.09531017980432487,0.31316627779934675,0.3141650563325192,1.9173959670320095,1,1,1,1.0,1.0,1.0
38.96027778,-119.90777778,0.1,Arson/incendiarism,Human,2013,41,1,0.09531017980432487,0.8467446364952821,0.7747183408648927,3.664915688729829,0,0,0,0.0,0.0,0.0
38.87222222,-120.075,0.1,Recreation and ceremony,Human,2013,210,1,0.09531017980432487,0.8807106711989474,0.8759887602170325,7.733758030868507,3,3,3,,,
39.0703,-120.139733,0.1,Power generation/transmission/distribution,Human,2013,109,1,0.09531017980432487,0.10262921716752217,0.09765084215716145,0.21426385450894855,2,2,2,2.0,2.0,2.0
39.18125,-120.114917,1.0,Recreation and ceremony,Human,2013,174,1,0.6931471805599453,0.23841912140141525,0.23189355030853906,0.034362151332403744,2,2,2,2.0,2.0,2.0
39.2282,-120.01175,0.1,Equipment and vehicle use,Human,2013,274,1,0.09531017980432487,0.3533596284475758,0.36424334401960634,0.24037934022403543,1,1,1,1.0,1.0,1.0
39.22444444,-120.13722222,0.1,Recreation and ceremony,Human,2014,223,1,0.09531017980432487,0.22941381677769054,0.22107654546308603,4.946358305125804,2,2,2,2.0,2.0,2.0
38.89555556,-120.09777778,0.1,Recreation and ceremony,Human,2014,230,1,0.09531017980432487,0.92233749839643,0.9305107805514022,5.970636509442025,3,3,3,,,
39.24777778,-120.01361111,0.03,Recreation and ceremony,Human,2014,152,1,0.0295588022415444,0.34967027634323133,0.3555723299679196,1.5630160744277888,1,1,1,1.0,1.0,1.0
39.12972222,-119.90416667,0.1,Natural,Natural,2014,202,0,0.09531017980432487,0.5634488507547174,0.5530496782388995,3.226622622205641,1,1,1,1.0,1.0,1.0
38.94388889,-120.09833333,0.1,Natural,Natural,2014,222,0,0.09531017980432487,0.9216676493358645,0.9296261674605006,0.609735299391137,3,3,3,3.0,3.0,3.0
39.10416667,-120.20666667,0.1,Recreation and ceremony,Human,2014,285,1,0.09531017980432487,0.12111894863751294,0.1310260786584037,3.769804184541458,2,2,2,2.0,2.0,2.0
39.12777778,-120.205,0.1,Natural,Natural,2014,223,0,0.09531017980432487,0.16416322348501175,0.1576865112226453,3.8119187180782217,2,2,2,2.0,2.0,2.0
38.91444444,-119.97472222,0.1,Natural,Natural,2014,223,0,0.09531017980432487,0.8623928170612475,0.8069780164125642,3.3508499263122054,0,0,0,0.0,0.0,0.0
38.91361111,-120.14611111,1.0,Recreation and ceremony,Human,2014,258,1,0.6931471805599453,0.9275754002200397,0.9346541492989924,5.364733782297951,3,3,3,,,
39.14138889,-119.92861111,0.1,Power generation/transmission/distribution,Human,2014,226,1,0.09531017980432487,0.570289390914899,0.5556413411762415,0.7797251797312054,1,1,1,1.0,1.0,1.0
39.06166667,-120.17166667,0.1,Recreation and ceremony,Human,2014,169,1,0.09531017980432487,0.11385272197263566,0.11326608598603952,2.3590440352027935,2,2,2,2.0,2.0,2.0
38.97722222,-119.92527778,0.1,Arson/incendiarism,Human,2014,173,1,0.09531017980432487,0.8418436294106496,0.7675903657118385,2.2576596319544104,0,0,0,0.0,0.0,0.0
39.14416667,-120.19083333,0.1,Recreation and ceremony,Human,2014,191,1,0.09531017980432487,0.16601347412292197,0.15935649849613898,3.2225766183390587,2,2,2,2.0,2.0,2.0
39.09194444,-120.24194444,0.1,Recreation and ceremony,Human,2014,201,1,0.09531017980432487,0.12068816405414008,0.13059642180024106,6.805896329025897,2,2,2,,,
39.25944444,-120.08305556,0.1,Recreation and ceremony,Human,2014,201,1,0.09531017980432487,0.3126898796532163,0.31384052131819506,2.9168374260082017,1,1,1,1.0,1.0,1.0
39.00138889,-120.16861111,0.1,Natural,Natural,2014,202,0,0.09531017980432487,0.02054464112558037,0.025287091408161017,4.786160049776268,2,2,2,2.0,2.0,2.0
39.03972222,-119.91805556,0.1,Natural,Natural,2014,201,0,0.09531017980432487,0.7346272092040433,0.6761822851640811,2.688596116628008,0,0,0,0.0,0.0,0.0
38.91944444,-120.11361111,22.0,Recreation and ceremony,Human,2014,267,1,3.1354942159291497,0.9268680264101108,0.9345078525771193,3.409273291605989,3,3,3,3.0,3.0,3.0
38.89777778,-119.96305556,0.15,Power generation/transmission/distribution,Human,2014,345,1,0.1397619423751587,0.8614969712672522,0.8002280413715364,5.385291202926404,0,0,0,,,
38.92111111,-120.05555556,0.1,Recreation and ceremony,Human,2014,140,1,0.09531017980432487,0.8787097298654928,0.8738057476048577,2.111194937259392,3,3,3,3.0,3.0,3.0
38.97722222,-119.92527778,0.1,Arson/incendiarism,Human,2014,169,1,0.09531017980432487,0.8418436294106496,0.7675903657118385,2.2576596319544104,0,0,0,0.0,0.0,0.0
38.90694444,-119.9525,0.4,Arson/incendiarism,Human,2014,132,1,0.33647223662121295,0.8600230010568235,0.7961542062423016,4.60578877553916,0,0,0,0.0,0.0,0.0
38.90638889,-119.9525,0.4,Arson/incendiarism,Human,2014,132,1,0.33647223662121295,0.8600320016334314,0.7961606802442414,4.664933341921945,0,0,0,0.0,0.0,0.0
38.99555556,-119.95305556,0.1,Fireworks,Human,2014,185,1,0.09531017980432487,0.8196005783579381,0.7431588725553061,0.13838141155333075,0,0,0,0.0,0.0,0.0
